UniqueCount	AmbigCount
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	37
0	0
615	0
48	0
0	0
0	0
10	25442
2	228
1	291
5	292
0	210
275	278
73	278
0	0
0	1
0	1
72	76
0	79
0	56
244	160
0	149
0	0
0	11
1	11
2685	0
0	0
0	1
0	1
58	528
1	528
0	415
0	412
0	411
0	0
0	0
0	0
0	0
1	993
0	1090
1	1056
0	963
0	0
73	1124
0	1034
0	1014
225	0
0	0
5	3382
0	1609
9	3320
0	1480
0	0
0	150
0	150
103	0
4956	0
2176	326
0	326
0	0
0	2
0	0
0	9
0	9
0	0
0	0
755	0
784	0
0	0
0	0
193	0
2	357
3	0
0	0
0	0
0	0
0	0
0	0
6	86
4	86
0	669
1	597
2	528
0	434
0	0
1021	6
0	0
307	0
0	11
0	0
124	2403
0	2403
1	3
0	3
1828	0
0	1
0	1
2	1
14	2008
0	1876
1	613
52	5667
0	5667
0	5667
13	407
0	407
55	442
0	442
0	0
0	3
1209	49
397	0
0	0
0	0
0	0
1	0
0	0
12	612
129	612
0	0
63	849
4	836
1	848
0	0
0	0
0	0
140	0
66	641
0	761
86	761
0	0
0	0
1	1029
0	1514
0	1481
0	280
2	2760
143	2
0	226
7	294
5	294
0	224
0	224
0	0
0	0
47	270
36	270
0	0
1	0
0	1607
2	2108
0	0
0	0
14	56
0	50
0	0
0	0
0	1
1290	67
0	67
0	2
4	26
0	26
0	0
0	0
15	280
6	280
2	234
0	0
1	2
2797	0
0	0
0	0
817	2356
22	1838
7	2029
0	41
0	41
0	0
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	312
17	312
0	0
967	952
142	0
0	0
0	0
0	3
0	3
61	0
0	0
0	0
2	19
0	19
0	0
82	380
1	543
0	543
0	0
0	8
0	8
0	0
0	0
0	1
187	0
207	2
0	0
0	0
0	19
0	19
0	19
0	0
21	475
10	475
0	0
0	0
0	0
15	605
0	605
0	0
0	0
191	0
0	0
0	0
0	0
0	0
0	0
2	1083
4	1047
32	377
0	0
2651	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	137
10	133
3	82
0	0
0	0
0	0
125	0
0	0
0	35
0	35
1	46
0	46
0	0
812	3851
2	3851
0	0
0	75
1	78
92	78
1	0
5	0
0	0
36	859
13	870
0	722
0	0
25	320
0	302
0	320
2	303
3	503
23	503
22	400
4	400
0	163
0	148
0	96
0	0
12	455
19	482
4	377
0	0
2	513
0	565
1	498
39	407
0	407
0	0
5	980
0	991
0	952
0	984
0	0
0	0
205	0
1394	0
21	268
1	268
0	0
21	75
12	602
0	597
0	517
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1213	1799
0	47
15	47
1	56
0	56
9	4
0	0
0	0
0	0
0	0
6	11
0	11
2	217
1	11
170	214
7	0
0	0
0	0
76	358
11	355
9	271
0	276
0	255
0	241
0	51
3	46
0	33
31	35
0	0
0	0
0	0
88	311
0	5
0	0
0	0
0	5
0	5
36	383
10	383
72	508
0	716
0	716
0	51
0	102
1	102
0	0
0	0
0	61
0	55
0	57
0	64
0	60
0	14
0	0
0	0
0	0
0	0
0	0
838	2041
0	2354
25	1998
0	2115
0	0
0	0
0	32
0	26
0	33
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	9
0	9
0	15
9	0
0	0
0	4
0	5
0	3
0	1
65	0
0	0
0	0
10	7794
120	8984
12	8819
0	7793
0	2859
1280	2
0	0
0	18
0	18
0	18
0	9
5	11134
90	10805
0	7197
0	0
0	0
0	0
0	0
0	0
12	1407
5	594
34	1368
0	0
