"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"54","Slfn13","Q5U311",0.829376173019408,9.26840057263563e-05,15.7293,15.09234,15.82821,15.78423,15.03454,15.99303,14.81763,16.04625,15.2428,4.53602711682092,1.88913895699121e-295,"Both","Both (concordant)(n = 67)",13.1885583333333,270.317366,15.876204,15.0468275,1.12019732457613,2.43187394697771
"55","Stat2","Q9WVL2",0.57766637802124,0.020065078890183,16.07479,15.4068,15.36064,15.87342,15.01816,15.36817,14.82217,15.73434,15.17129,3.15283780736271,8.17051318142597e-170,"Both","Both (concordant)(n = 67)",45.5490746666667,336.2228155,15.682272,15.104605,1.65847955866922,2.52662718057743
"56","Stat3","P52631",0.303944492340086,0.0390996325834954,17.86852,17.64913,17.55704,17.72227,17.29527,17.53161,17.20256,17.87051,17.47722,0.819549428056499,5.6575553110097e-12,"Both","Both (concordant)(n = 67)",116.622339333333,178.667910666667,17.70999,17.406045,2.06678174870712,2.25204655881894
"57","Stat5a","Q62771",0.254405641555786,0.0375412663763866,15.0267,14.94586,15.01663,15.03269,14.70288,15.00492,14.7734,15.3899,14.93691,1.772805679695,6.93424373334688e-21,"Both","Both (concordant)(n = 67)",11.2672535,33.0391893333333,15.094168,14.8397625,1.05181806554392,1.51902938270466
"58","Svil","Q8K4L3",0.348095798492432,0.0283401755922957,13.44126,12.99327,13.20385,13.78167,13.27743,13.43424,13.07074,13.62502,13.25501,2.22230710449765,1.69150370770945e-18,"Both","Both (concordant)(n = 67)",2.958989,12.8122885,13.497208,13.1491125,0.471143350680004,1.10762670930394
"59","Tap1","P36370",1.2228262424469,3.2489097696799e-05,16.03617,15.22151,16.02382,16.45451,14.83669,16.08402,14.7432,16.248,14.98451,4.894556358215,0,"Both","Both (concordant)(n = 67)",16.6468648333333,404.638939666667,16.169304,14.9464775,1.22133245323024,2.60706767395782
"60","Tapbp","Q9R233",1.03847270011902,9.00128452954164e-06,16.52774,15.42636,16.20425,16.57101,15.39874,16.32258,15.20759,16.43557,15.46234,4.66113994630557,7.2004405305489e-275,"Both","Both (concordant)(n = 67)",41.4312578333333,895.370242333333,16.41223,15.3737575,1.61732811847289,2.95200265649239
"61","Tfrc","Q99376",-0.383631372451783,0.00461848310909667,15.42039,15.70903,15.32896,15.51721,15.95733,15.37072,15.91555,15.72845,15.8452,-0.998616165033277,1.82976808576721e-09,"Both","Both (concordant)(n = 67)",58.1953416666667,25.7068783333333,15.473146,15.8567775,1.76488822228855,1.41004934210691
"62","Tor3a","Q5M936",0.41369800567627,0.0496277981423509,15.55177,14.93995,14.81318,15.01022,14.59776,14.98455,14.52858,15.34482,14.84255,2.73432882107591,9.67884947977589e-93,"Both","Both (concordant)(n = 67)",23.4904433333333,118.139591833333,15.140908,14.72721,1.37089121326136,2.07239546605759
"63","Tpp1","Q9EQV6",-0.276686716079713,0.0209922293477031,15.65004,15.88665,15.53995,15.73785,16.01424,15.61471,15.85776,15.93018,16.12628,-0.415957576531228,0.00143603417688984,"Both","Both (concordant)(n = 67)",118.990925333333,75.1537526666667,15.694546,15.9712325,2.07551384183005,1.87595067117357
"64","Usp18","Q9WTV6",1.58594417572021,3.91337839748719e-05,13.4193,11.93815,12.93107,13.59828,11.60613,13.08393,11.44693,13.01649,11.50427,8.58896382903925,6.88821305299255e-25,"Both","Both (concordant)(n = 67)",2.31504033333333,824.1833725,13.209814,11.62387,0.364558561829788,2.91602384859631
"65","Vcam1","P29534",1.2413966178894,0.00010314249816545,19.1683,18.48042,19.22912,19.35117,17.97175,19.41592,17.91363,19.72976,18.18403,3.93415257756795,7.23952123121205e-290,"Both","Both (concordant)(n = 67)",115.421099833333,1538.316112,19.378854,18.1374575,2.06228520833057,3.18704558877538
"66","Vgf","P20156",0.356214809417725,0.0403717077756881,14.90975,14.80509,14.52638,14.95769,14.45962,14.91635,14.45321,15.17773,14.44754,6.75634914010296,9.19063413404251e-265,"Both","Both (concordant)(n = 67)",2.58919683333333,250.2143615,14.89758,14.541365,0.413165067190825,2.39831223317996
"67","Vwa5a","Q75WE7",0.580127811431886,0.00038388310179564,18.54083,18.0474,18.50564,18.67304,18.03703,18.52967,17.84971,18.81647,18.19787,1.99340362404932,2.35242793911029e-52,"Both","Both (concordant)(n = 67)",33.3962886666667,118.772964666667,18.61313,18.0330025,1.52369820629826,2.0747175969392
