"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"1","Abat","P50554",-0.0533806800842278,0.715745495199068,18.49985,18.52936,18.67855,18.85924,18.94752,18.86124,18.90674,19.04924,18.9884,-0.615188453296219,0.0243897877155777,"RNA only","RNA only (n = 966)",44.3789,24.0052003333333,18.789624,18.843005,1.64717653336578,1.38030533468753
"2","Abhd12","Q6AYT7",-0.161148643493652,0.46660665029834,15.16542,15.39851,14.39104,15.16875,15.21622,14.86559,14.74956,14.87412,14.85224,-0.381532287417783,0.0410740805270203,"RNA only","RNA only (n = 966)",84.1826005,52.5392185,14.892984,15.0541325,1.92522233748893,1.72048360854023
"3","Abhd17b","Q6AY17",-0.174797248840331,0.142495641275103,12.3592,12.69349,12.24404,12.4238,12.55495,12.46929,12.6644,12.78371,12.61038,-0.731896160077219,2.54144750091379e-05,"RNA only","RNA only (n = 966)",92.1043335,46.9943076666667,12.456008,12.630805,1.96428006419101,1.67204525583629
"4","Abi1","Q9QZM5",-0.0371929168701168,0.749220366462835,14.04337,13.89983,13.99028,14.02652,14.17251,13.88865,13.9552,14.28569,14.30884,0.50950368709135,0.000438927982926041,"RNA only","RNA only (n = 966)",50.301568,62.9990316666667,14.046902,14.084095,1.7015815230904,1.79933387413524
"5","Acaa2","P13437",-0.130193901062011,0.371148282631336,16.02719,16.19333,16.21881,16.27578,16.43258,16.3605,16.40788,16.59818,16.67135,-0.931134624661582,4.858748357055e-05,"RNA only","RNA only (n = 966)",54.7547251666667,21.975209,16.296092,16.426285,1.7384216034256,1.34193301421749
"6","Acadl","P15650",-0.000109004974365945,0.999567372569676,18.08343,18.05404,18.53754,18.42123,18.57137,18.70833,18.60856,18.76215,18.77661,-0.590151710746592,0.000116124810035497,"RNA only","RNA only (n = 966)",194.585428833333,115.554939833333,18.502536,18.502645,2.28911031581821,2.06278851577361
"7","Acadm","P08503",0.0991211891174331,0.4804434677515,15.80421,15.70334,16.03939,15.86776,15.94526,16.14677,15.93861,16.3161,16.15569,-0.415514119267454,0.0246710380375344,"RNA only","RNA only (n = 966)",73.670182,42.5355341666667,16.034846,15.935725,1.86729174276785,1.6287518911007
"8","Acadvl","P45953",-0.0835928916931152,0.569459870910695,17.64906,17.77166,17.96961,17.9023,18.06429,18.01732,18.06445,18.24372,18.25958,-0.479242633204665,0.00290040736017121,"RNA only","RNA only (n = 966)",85.2472758333333,53.1359608333333,17.956402,18.039995,1.93068050954777,1.72538853813474
"9","Acap2","Q5FVC7",-0.0607460975646976,0.651052277953332,14.07314,14.04602,14.12816,13.95301,14.20159,14.20961,14.21151,14.49386,14.47009,0.436538612973263,0.0142020988411392,"RNA only","RNA only (n = 966)",27.3469826666667,30.660092,14.171556,14.2323025,1.43690941536757,1.48657345368314
"10","Acat1","P17764",-0.123167896270751,0.2902422005329,17.32316,17.48338,17.11929,17.5143,17.54525,17.33481,17.37416,17.61884,17.6182,-1.2136504298459,2.52983479440655e-13,"RNA only","RNA only (n = 966)",72.5489833333333,24.996171,17.38208,17.5052475,1.86063133082176,1.39787348703483
"11","Aco1","Q63270",-0.204175186157226,0.119042708548051,17.7896,18.0718,17.42579,17.8383,17.91783,17.59135,17.72733,17.87873,17.91876,-0.602632269830669,0.000188426825406549,"RNA only","RNA only (n = 966)",81.0099945,44.2174818333333,17.704754,17.90893,1.90853860268647,1.64559400606205
"12","Aco2","Q9ER34",-0.0471287727355971,0.784470095071719,19.37411,19.36828,19.67121,19.65313,19.83277,19.85448,19.85076,19.9894,19.97057,-1.30721638630449,2.68268998966553e-33,"RNA only","RNA only (n = 966)",743.7769495,250.769508666667,19.708466,19.755595,2.87144271494783,2.39927472903728
"13","Acot1","O88267",-0.105416107177735,0.490685786632162,17.52658,17.62428,17.49256,18.0466,18.00047,17.69207,17.77501,17.91922,17.96353,-3.95693775179063,6.745893947565e-51,"RNA only","RNA only (n = 966)",59.3087008333333,4.8727125,17.735406,17.8408225,1.77311841084679,0.687770787874838
"14","Acot2","O55171",-0.0974535942077637,0.516968329829735,16.51562,16.67535,16.42937,16.93721,16.85075,16.70793,16.65718,16.94558,17.0351,-2.48156269635579,5.94852997338819e-26,"RNA only","RNA only (n = 966)",42.8923286666667,6.535486,16.707142,16.804595,1.63237962515327,0.815277888667931
"15","Acot7","Q64559",-0.11364450454712,0.643708664199821,12.0732,12.29356,11.11537,11.98755,11.76918,11.6545,11.64539,11.94127,11.76396,1.30189704957339,5.75845909264743e-06,"RNA only","RNA only (n = 966)",11.3579076666667,26.9521636666667,11.754378,11.8680225,1.05529833379451,1.43059363522872
"16","Acox1","P07872",-0.108920955657958,0.318113534138893,16.4109,16.51246,16.5031,16.48079,16.71035,16.74084,16.64456,16.73714,16.86653,-0.306782285151457,0.0263990828264065,"RNA only","RNA only (n = 966)",97.619369,64.9383275,16.574554,16.683475,1.98953599610166,1.81250109909019
"17","Acp1","P41498",-0.0476129531860359,0.580291164797827,15.3098,15.4164,15.06697,15.30535,15.27772,15.23732,15.15018,15.39212,15.3954,0.413456260644604,0.00509056499952623,"RNA only","RNA only (n = 966)",160.3812215,183.932247333333,15.262312,15.309925,2.20515351683871,2.26465787720531
"18","Acsbg1","Q924N5",-0.0280399322509766,0.728855894620888,19.58806,19.63437,19.56043,19.38984,19.46128,19.52283,19.48729,19.68653,19.72737,-0.747398923257874,5.57352161582547e-10,"RNA only","RNA only (n = 966)",854.704619,419.890269833333,19.549538,19.5775775,2.93181605098241,2.62313581079738
"19","Acsf2","Q499N5",-0.0885012626647956,0.370942372353079,17.68387,17.73251,17.55802,17.8746,17.92891,17.81096,17.80417,17.94083,17.98304,-1.61907476620066,1.76902346732022e-24,"RNA only","RNA only (n = 966)",75.186733,21.0189576666667,17.773656,17.8621575,1.87614121435219,1.32261117549627
"20","Acsf3","Q3URE1",-0.0542898178100586,0.593322986950632,14.47561,14.5257,14.63628,14.73608,14.74194,14.602,14.87292,14.86298,14.72696,-0.386769202778489,0.0415891791270823,"RNA only","RNA only (n = 966)",56.3327383333333,38.0203765,14.66259,14.71688,1.75076086279493,1.58001641318863
"21","Acsl6","P33124",-0.0392297744750962,0.784895929023723,16.30489,16.29444,16.45486,16.68346,16.73185,16.65243,16.66025,16.79132,16.77995,-0.885693237951909,4.60459547497438e-09,"RNA only","RNA only (n = 966)",82.784159,34.346851,16.577392,16.6166225,1.91794724116812,1.53588692608222
"22","Acss1","Q99NB1",-0.174732971191407,0.191457830801062,15.97775,16.18546,15.60825,16.16044,16.08835,15.98937,16.09842,16.17446,16.25492,-1.7752613826866,9.88155842807934e-35,"RNA only","RNA only (n = 966)",438.013625666667,99.210573,15.982054,16.1567875,2.6414876206863,1.99655795794926
"23","Actb","P63259;P60711",-0.00893106460571147,0.939519799652723,22.82968,22.71517,22.43685,22.52198,22.65001,22.55576,22.49326,22.88735,22.76258,0.284625834509822,0.0186998341076715,"RNA only","RNA only (n = 966)",5778.97913833333,5975.75217016667,22.646324,22.655255,3.7618511266998,3.77639257787011
"24","Actn1","Q9Z1P2",-0.0135742187500014,0.946873006712919,18.40815,18.45964,18.24656,18.59492,18.64308,18.56466,18.46937,19.17143,18.87078,2.18415091308239,4.00263608203079e-07,"RNA only","RNA only (n = 966)",1.3708265,5.902404,18.597144,18.6107175,0.136982491360783,0.771028932199843
"25","Actn4","Q9QXQ0",-0.0341682434082031,0.803158538041486,19.6863,19.79511,19.38117,19.69598,19.64305,19.58364,19.52445,20.00457,19.85539,0.852435093483366,2.39291658685403e-12,"RNA only","RNA only (n = 966)",115.785354333333,183.213389666667,19.670332,19.7045,2.06365362904192,2.2629572097568
"26","Actr2","Q5M7U6",-0.00516214370727397,0.965513868247618,17.94484,17.90859,17.51484,17.74623,17.70077,17.6781,17.61504,17.97343,17.8822,0.327963655026628,0.0107493212450142,"RNA only","RNA only (n = 966)",244.101991833333,278.973503833333,17.771488,17.77665,2.38757132320537,2.44556295708931
"27","Actr3","Q4V7C7",0.0200810432434082,0.889746345851578,19.80398,19.61628,19.20803,19.45006,19.42491,19.31241,19.26783,19.64171,19.54361,0.505026853677687,4.55571977623824e-05,"RNA only","RNA only (n = 966)",145.8463515,188.019124166667,19.483238,19.4631575,2.16389556926004,2.27420202531499
"28","Acy1","Q99JW2",-0.180921030044555,0.314314858696115,14.86983,15.00114,14.21014,14.76036,14.76492,14.4966,14.49392,14.74594,14.93,0.768709809731471,4.69599733862301e-05,"RNA only","RNA only (n = 966)",61.100294,90.827205,14.616574,14.797495,1.78604329996875,1.95821594997223
"29","Adh5","P12711",-0.134181118011476,0.316325676305055,18.10845,18.2101,18.13391,18.26792,18.45864,18.31327,18.39615,18.60397,18.61385,-0.326138435289182,0.0485308490257833,"RNA only","RNA only (n = 966)",142.852486166667,105.1274775,18.285504,18.419685,2.15488780313016,2.02171624378243
"30","Adk","Q64640",-0.14262933731079,0.148006856276219,17.61079,17.73681,17.53723,17.75414,17.87718,17.67941,17.7478,17.89652,17.9912,-1.13603547677987,8.8605616983772e-10,"RNA only","RNA only (n = 966)",59.0229023333333,23.9701878333333,17.695618,17.8382475,1.77102056125273,1.37967143723184
"31","Adss","P46664",0.0663954734802239,0.261736247799111,18.17538,18.1016,18.10539,18.13596,18.07525,18.17826,18.14699,18.36175,18.17597,1.35423053734553,7.57046367876973e-26,"RNA only","RNA only (n = 966)",93.585123,226.9154475,18.191348,18.1249525,1.97120681548464,2.35586406193011
"32","Ahcyl1","B5DFN2",-0.152610874176027,0.301643779449229,17.92683,18.01149,17.93986,18.13716,18.30715,18.24158,18.27084,18.38873,18.52829,-1.46964445721168,3.20400241257373e-25,"RNA only","RNA only (n = 966)",205.473368833333,65.9933175,18.126832,18.2794425,2.31275554145194,1.81949996099933
"33","Aida","Q8C4Q6",0.0204920768737793,0.920842511595494,13.18477,12.9613,12.88285,13.58191,13.51447,13.20991,13.15918,13.65262,13.49273,2.26207576088091,2.75816203293193e-60,"RNA only","RNA only (n = 966)",15.5258198333333,69.7275975,13.302412,13.28192,1.19105454216212,1.84340470162442
"34","Aimp1","P31230",0.00612096786499094,0.953219857403938,16.64892,16.53649,16.25741,16.58183,16.48841,16.53489,16.47916,16.73767,16.68003,0.530802056865238,0.00695450307001868,"RNA only","RNA only (n = 966)",87.4783945,112.929091666667,16.552144,16.5460225,1.94190080378731,2.05280583495238
"35","Aimp2","Q32PX2",-0.0137965202331536,0.896532402234307,16.65927,16.66039,16.60836,16.70009,16.73846,16.75682,16.72441,17.04324,16.94615,0.704566774192426,0.000489461908405519,"RNA only","RNA only (n = 966)",61.6104996666667,81.1863493333333,16.753556,16.7673525,1.78965473097481,1.90948301313796
"36","Ak3","P29411",-0.167190313339233,0.291877106027507,15.60197,15.74234,15.54391,15.90195,16.01031,15.77944,15.89309,16.13364,16.19175,-0.425777362784189,0.008155296458851,"RNA only","RNA only (n = 966)",260.223314166667,172.600636833333,15.792182,15.9593725,2.41534620367963,2.23704239377022
"37","Akr1a1","P51635",-0.0732227325439467,0.688563222501109,19.0414,19.06055,18.31456,18.58035,18.61945,18.52041,18.47908,18.72674,18.68058,0.294927487238676,0.0187335304437765,"RNA only","RNA only (n = 966)",726.048454,769.826078833333,18.636692,18.709915,2.86096560500124,2.88639261928334
"38","Akr1b8","P21300;P45377",0.029034519195557,0.923700628600387,14.90543,14.97347,15.11138,15.27092,15.10791,15.48621,15.45754,16.11572,15.85667,2.30083310516044,2.27140471842766e-18,"RNA only","RNA only (n = 966)",16.4188088333333,94.6537993333333,15.377932,15.3488975,1.21534164633547,1.97613805090822
"39","Aldh1a1","P51647;P13601",-0.0145307540893551,0.967769363465639,15.88639,16.11734,15.64563,16.77172,16.453,15.35318,15.32094,15.75465,15.6961,-0.994455183783979,0.0126204962686112,"RNA only","RNA only (n = 966)",7.244463,2.654542,15.882314,15.896845,0.860006198671209,0.423989601112075
"40","Aldh1l1","P28037",-0.0528882980346665,0.682597668188683,19.21127,19.27002,18.85075,19.28071,19.2144,19.14868,19.08856,19.44831,19.39035,1.08479849819134,1.78500466245574e-13,"RNA only","RNA only (n = 966)",87.2181446666667,155.2432125,19.187944,19.2408325,1.94060684397925,2.19101262116272
"41","Aldh3a2","P30839",-0.115233612060546,0.261141738499204,15.92593,16.15869,15.96952,16.02873,16.1442,16.16273,16.19087,16.35241,16.31863,-0.476148303093338,0.00146211392173738,"RNA only","RNA only (n = 966)",67.5325681666667,41.7575855,16.087864,16.2030975,1.82951326563021,1.62073537901858
"42","Aldh4a1","P0C2X9",-0.109078025817873,0.449412104967722,17.13961,17.30919,16.59244,16.94467,16.91006,16.99435,16.96398,17.11939,17.08545,0.97638780247475,2.0539927252329e-12,"RNA only","RNA only (n = 966)",61.4056041666667,109.660347666667,16.958092,17.06717,1.78820800872411,2.04004961843489
"43","Aldh5a1","P51650",-0.100183010101318,0.538759244262068,16.4164,16.51627,16.61123,16.77004,16.93606,17.05229,17.00602,16.83886,16.89344,-1.20233639978914,1.75751090917327e-07,"RNA only","RNA only (n = 966)",8.84527466666667,3.00997733333333,16.737764,16.8379475,0.946711323324387,0.478563225146893
"44","Aldh6a1","Q02253",-0.104772567749023,0.400481053849126,18.66021,18.75042,18.61231,18.87288,18.99167,18.94183,18.94163,19.08683,19.07462,-0.448390514642687,0.00114993217171987,"RNA only","RNA only (n = 966)",140.670798,94.3848441666667,18.834812,18.939585,2.14820395113956,1.97490226311993
"45","Aldoc","P09117",-0.0946322441101088,0.342508325643582,18.70303,18.93439,18.78893,19.04001,18.95444,18.96353,19.01029,19.08496,19.14378,-1.65895528316994,4.99139381181636e-45,"RNA only","RNA only (n = 966)",966.386868166667,243.029985833333,18.916092,19.010725,2.98515101986822,2.3856598615758
"46","Alg2","Q9DBE8",-0.0878399372100827,0.566857701769421,15.56837,15.73778,15.08103,15.70846,15.67937,15.48938,15.37344,15.67896,15.58173,-0.387642965312819,0.0120785946456259,"RNA only","RNA only (n = 966)",73.2055151666667,46.0878615,15.50524,15.59308,1.86454380122537,1.6635865571092
"47","Ampd3","O09178",0.0367208480834957,0.722412723659618,15.26477,15.36881,15.25521,15.58602,15.41115,15.4656,15.26825,15.60423,15.54557,1.75983769230619,8.82036828726915e-25,"RNA only","RNA only (n = 966)",65.3935673333333,209.449153333333,15.435166,15.398445,1.81553502953165,2.32107860913073
"48","Amt","Q8CFA2",-0.0583396911621108,0.635761160844565,16.16567,16.28072,15.98424,16.40325,16.36572,16.20178,16.19606,16.5379,16.42513,-0.589596196439239,0.00113790134833185,"RNA only","RNA only (n = 966)",45.9282618333333,24.6050903333333,16.258568,16.3169075,1.66208000974459,1.3910249638101
"49","Ank2","Q8C8R3",-0.182252979278564,0.160829405699912,15.9636,16.17024,15.58681,16.00037,16.02345,15.77216,15.86058,16.04296,16.16746,-1.6756568208305,1.87258145367978e-32,"RNA only","RNA only (n = 966)",36.2508941666667,9.15831966666667,15.87318,16.0554325,1.55931872337211,0.961815798292625
"50","Ankfy1","Q810B6",-0.00345535278320241,0.978582227315261,17.01835,17.01672,16.75408,17.1865,17.05717,16.7703,16.80839,17.21238,17.08483,0.734640270937843,7.22111464712961e-07,"RNA only","RNA only (n = 966)",21.230741,29.1051328333333,16.988322,16.9917775,1.32696515227222,1.46396958570824
"51","Anp32a","P49911",-0.184268379211424,0.0970846068662497,17.9664,18.02778,17.66969,17.82855,18.07953,17.89546,17.9655,18.10421,18.23571,-0.861928308289718,0.0106436839694711,"RNA only","RNA only (n = 966)",14.3695998333333,10.0292526666667,17.892862,18.07713,1.15744467400792,1.00126857261813
"52","Anp32b","Q9EST6",-0.10032935142517,0.518134419830668,15.93572,15.97636,15.40128,15.9549,15.89711,15.64858,15.73055,16.06331,16.00033,0.392323043792502,0.0277972815549013,"RNA only","RNA only (n = 966)",127.936137833333,153.663471,15.800758,15.9010875,2.10699323599395,2.18657063894658
"53","Anp32e","Q5XIE0",-0.180540752410888,0.134462916385405,16.34324,16.43223,16.2196,16.33567,16.63821,16.47591,16.59117,16.69805,16.71853,-0.517593223048335,8.57098569025835e-05,"RNA only","RNA only (n = 966)",134.990196166667,86.1604821666667,16.414494,16.595035,2.13030222845555,1.9353081206722
"54","Anxa1","P07150",-0.000855064392091265,0.997225027992132,19.82896,19.94278,19.0036,19.76487,19.50777,19.40898,19.27774,20.00813,19.68676,2.49147937815614,1.38492574880068e-72,"RNA only","RNA only (n = 966)",106.287163333333,499.958552333333,19.602908,19.6037625,2.02648081645053,2.69893400185794
"55","Anxa11","P97384",-0.135731124877928,0.430765541025588,17.01716,17.20867,16.4264,16.85063,16.81416,16.65858,16.67742,17.00141,17.00602,-0.781326428201392,2.11957940681381e-07,"RNA only","RNA only (n = 966)",114.8704125,61.059385,16.790836,16.9265675,2.06020818062295,1.78575242570042
"56","Anxa2","Q07936",0.0476872444152825,0.787629676166221,19.11558,19.25797,18.71032,19.24458,18.93454,18.9502,18.84015,19.47461,19.17282,3.88553130743793,1.54475940045703e-21,"RNA only","RNA only (n = 966)",30.0973928333333,430.825146166667,19.099058,19.05137,1.47852887675209,2.6343010440287
"57","Anxa3","P14669",-0.0154492378234856,0.980704730060695,20.047,19.58828,17.36453,18.42403,18.12505,18.06666,18.00881,18.04777,17.89965,2.74372444780523,0.00507897888784147,"RNA only","RNA only (n = 966)",0.23786,1.64637283333333,18.389998,18.4054475,-0.623678585452716,0.216528191218913
"58","Anxa4","P55260",-0.0218736171722416,0.933526094932483,16.17814,16.29518,15.22366,15.94031,15.59196,15.51317,15.44168,15.9174,15.77682,2.23836453094404,1.01051698105164e-21,"RNA only","RNA only (n = 966)",6.04056366666667,27.0118976666667,15.754536,15.77641,0.78107746608821,1.43155509574657
"59","Anxa5","P14668",-0.15379629135132,0.219653396473443,18.61752,18.80628,18.41192,18.49865,18.67549,18.58303,18.65218,18.93341,18.91686,0.685605626602625,1.53769533334329e-05,"RNA only","RNA only (n = 966)",220.194038666667,317.184515166667,18.608906,18.7627025,2.34280555710069,2.50131197706353
"60","Anxa7","Q07076",-0.178177452087404,0.167867183012932,17.73747,17.97511,17.36359,17.72087,17.82433,17.60205,17.69445,17.91678,17.89143,1.41355676335487,4.22119514865445e-21,"RNA only","RNA only (n = 966)",79.4997935,191.263694666667,17.668152,17.84633,1.90036600058192,2.2816325408465
"61","Aox1","Q9Z0U5",0.321434736251831,0.43495820689132,11.81702,11.92484,11.12398,12.74711,11.72102,11.99868,11.96084,13.00817,11.66354,-1.08221307689155,7.21481506168213e-08,"RNA only","RNA only (n = 966)",33.9739911666667,13.8213771666667,12.138992,11.81756,1.53114656953243,1.14055131844236
"62","Ap2b1","P62944",-0.0963077545166016,0.449819188232362,18.59972,18.66733,18.65183,18.73767,18.93197,18.8098,18.81956,19.07614,19.0665,0.412356408600892,0.00174735059780509,"RNA only","RNA only (n = 966)",61.1496066666667,70.3500261666667,18.775032,18.87134,1.78639366786379,1.84726426330647
"63","Apc","Q61315",-0.129060077667237,0.381171882027084,14.85895,14.78907,14.91078,15.11044,15.3098,15.17742,15.24195,15.17321,15.36006,-0.411495326993323,0.0325965008405429,"RNA only","RNA only (n = 966)",9.49619666666667,5.87419116666667,15.04616,15.17522,0.977549700298227,0.768948075873795
"64","Api5","O35841",-8.54492187514211e-05,0.999536212694834,16.90489,16.94421,16.34958,16.85623,16.7188,16.6341,16.50171,16.85331,16.71411,0.417867179709896,0.00828364176797762,"RNA only","RNA only (n = 966)",96.844889,112.8019215,16.719622,16.7197075,1.98607670571937,2.05231649760601
"65","Aplp2","P15943",0.226621294021607,0.269006886628893,10.89868,10.44636,10.69209,11.33148,10.92481,11.21602,10.75464,11.1359,11.18704,-0.415914244519674,0.000716964185556649,"RNA only","RNA only (n = 966)",169.8541865,107.408140333333,11.054834,10.8282125,2.23007625565963,2.03103719726555
"66","Apoe","P02650",-0.262381172180177,0.271771896611807,16.99855,17.30742,16.1236,16.82078,16.8343,16.48753,16.54277,16.60461,16.79309,-0.289630654001879,0.0395316628692666,"RNA only","RNA only (n = 966)",20583.4650708333,13434.9805955,16.607014,16.869395,4.31351848677574,4.12823704350656
"67","Appl2","B4F779",-0.173705863952637,0.417498364305142,12.76587,12.94217,12.17776,12.99762,12.70684,12.5481,12.62585,12.94992,13.17138,-0.84328616588965,3.45869314927349e-06,"RNA only","RNA only (n = 966)",53.2634205,21.9965531666667,12.687854,12.86156,1.72642905276338,1.34235463273243
"68","Arf4","P61751",-0.0315112113952623,0.802830026015082,16.18557,16.13837,16.30649,16.21777,16.39025,16.4038,16.38714,16.62199,16.59878,0.391726039330332,0.00267519302246984,"RNA only","RNA only (n = 966)",377.580570666667,447.552113166667,16.347124,16.378635,2.5770096385144,2.65084361203852
"69","Arhgdia","Q5XI73",-0.0141151428222663,0.899521930445875,18.74527,18.58355,18.43351,18.33027,18.45145,18.62425,18.52887,18.70526,18.76344,0.881893265744302,6.70449012152075e-16,"RNA only","RNA only (n = 966)",651.616288666667,1013.05454583333,18.567712,18.5818275,2.81399193197415,3.00563282968079
"70","Arl8a","Q8VEH3",-0.0679362297058113,0.630748189081012,17.2175,17.23949,17.2627,17.49068,17.65158,17.54352,17.47255,17.69893,17.67879,0.335636196231247,0.0246950212195835,"RNA only","RNA only (n = 966)",217.929870666667,240.917679166667,17.442666,17.5106025,2.33831676111643,2.38186867082776
"71","Arpc1b","O88656",-0.0400425434112552,0.869362042497939,14.50848,14.45988,13.52515,13.9963,13.82833,13.81097,13.73598,14.13435,14.11618,1.36832673406025,3.93839843196261e-24,"RNA only","RNA only (n = 966)",389.171780833333,842.897432,13.99505,14.0350925,2.59014134168706,2.92577473070241
"72","Arpc2","P85970",-0.0175873756408684,0.887733907176686,18.37568,18.35729,17.96792,18.13185,18.12641,18.00229,17.9543,18.31221,18.26431,0.542778889560271,8.26689089116988e-05,"RNA only","RNA only (n = 966)",428.279603,593.197052166667,18.15799,18.1755775,2.63172739142789,2.77319898417878
"73","Arpc3","Q9JM76",0.00128078460693359,0.992066325058141,17.96257,17.80612,17.46116,17.73265,17.70624,17.59885,17.54344,17.91567,17.8758,0.681247701159891,4.21531023493877e-05,"RNA only","RNA only (n = 966)",182.557356,269.242637,17.73418,17.7329,2.26139933718081,2.43014383544637
"74","Arpc5","Q4KLF8",-0.0219083786010739,0.90834315574612,15.95935,15.87193,15.24811,15.53461,15.46225,15.32284,15.28435,15.68765,15.67115,1.02263249890948,3.40377122710596e-16,"RNA only","RNA only (n = 966)",133.025721666667,235.621913166667,15.550512,15.57242,2.12393562365766,2.37221567798609
"75","Arpc5l","A1L108",-0.204260396957398,0.356319282831994,14.47053,14.83299,13.91858,14.60212,14.55279,13.997,14.10132,14.48803,14.51095,0.407813495400826,0.0203332839542645,"RNA only","RNA only (n = 966)",90.2587076666667,100.702959333333,14.295252,14.4995125,1.95548911095619,2.00304223324729
"76","Arpp19","Q712U5;P60841",-0.0703306198120117,0.533774401234297,15.03127,15.05129,14.72728,14.87815,14.89041,14.72238,14.81663,15.11598,15.10304,1.10951092919787,4.13251883899654e-17,"RNA only","RNA only (n = 966)",110.277017833333,194.591372833333,14.895012,14.9653425,2.04248501318238,2.28912358200668
"77","Arsb","P50430",-0.108273363113403,0.523701149310744,16.06103,16.2475,15.51089,16.11256,16.0639,15.73124,15.71551,15.9446,15.89444,-0.903355975929436,3.58266789814708e-10,"RNA only","RNA only (n = 966)",69.9578185,32.2173133333333,15.872064,15.9803375,1.84483625837977,1.50808932090139
"78","Asah1","Q6P7S1",-0.145144081115724,0.228438223364009,17.75721,17.88768,17.57267,17.92555,18.06713,17.62685,17.75081,17.99375,17.97578,0.291729306116536,0.0389476861363314,"RNA only","RNA only (n = 966)",253.501153166667,287.6547855,17.775206,17.92035,2.40397993926218,2.45887160345783
"79","Asrgl1","Q8VI04",-0.190765571594238,0.153889850694655,17.53784,17.61877,17.56451,17.72847,18.00448,17.86369,17.9514,17.88614,18.05293,-1.09103401562686,2.3328650560262e-15,"RNA only","RNA only (n = 966)",249.9505225,100.437101333333,17.71613,17.906895,2.3978540489447,2.00189417025849
"80","Atg3","Q6AZ50",-0.0164381980895989,0.892920047827157,15.98317,15.89167,15.46993,15.80793,15.7762,15.67739,15.6416,15.94939,15.86653,0.378057914549573,0.0104912952498479,"RNA only","RNA only (n = 966)",130.0154095,128.397455833333,15.777562,15.794,2.11399482818544,2.10855641837075
"81","Atl3","Q0ZHH6",0.0736415386199951,0.557951057568411,15.46786,15.60441,15.31281,15.55336,15.33225,15.53616,15.28677,15.80798,15.62454,1.01657855850889,0.000107735483538138,"RNA only","RNA only (n = 966)",5.473654,10.825171,15.535634,15.4619925,0.738277341367869,1.03443476541985
"82","Atp1a1","P06685",-0.162736320495604,0.307195536468169,18.88777,18.94838,19.16015,19.06073,19.41415,19.23109,19.28821,19.36959,19.56767,-0.480071708541103,4.01965186703821e-05,"RNA only","RNA only (n = 966)",372.790387,216.044043,19.141866,19.3046025,2.57146470484428,2.3345422959752
"83","Atp1a2","P06686",-0.226603698730468,0.278991691965555,20.22776,20.34256,20.39352,20.63041,20.93215,20.77732,20.89697,20.86507,21.05,-2.26144291260797,6.47533973142344e-50,"RNA only","RNA only (n = 966)",102.021855,19.2636453333333,20.578816,20.80542,2.00869321577368,1.28473847377239
"84","Atp1b1","P07340",-0.0886138916015611,0.641601838365267,16.71867,16.82737,17.22317,17.23949,17.36042,17.03542,17.17942,17.40183,17.48211,0.403995853065093,0.0184270028513894,"RNA only","RNA only (n = 966)",37.1011545,45.8047316666667,17.123716,17.21233,1.56938742404033,1.66091034330041
"85","Atp1b2","P13638",-0.208642053604127,0.523032881062319,15.78709,15.80325,16.48202,16.29104,16.68825,16.72534,16.93203,16.6971,16.99711,-0.983348745374133,1.67990856199499e-16,"RNA only","RNA only (n = 966)",531.099408,213.602319,16.396518,16.60516,2.72517581732485,2.32960596335388
"86","Atp2b1","P11505",-0.135486268997193,0.295539890905774,12.33134,12.589,12.56817,12.24237,12.65013,12.45723,12.51239,12.81576,12.72232,1.36613579740979,2.83477392237613e-28,"RNA only","RNA only (n = 966)",33.0928163333333,77.6977395,12.482974,12.61846,1.51973372896034,1.89040838383364
"87","Atp6v0d1","P51863",-0.17808198928833,0.0560842263778044,16.23107,16.359,16.00582,16.27721,16.39908,16.13909,16.29758,16.3712,16.47618,-0.264511064201851,0.048566127371935,"RNA only","RNA only (n = 966)",328.504272,234.848334666667,16.204878,16.38296,2.51654102167042,2.37078748490402
"88","Atp6v1a","P50516",-0.0816050529479995,0.452919767821708,18.44859,18.43441,18.00514,18.21272,18.30323,18.14001,18.14136,18.33425,18.35999,-0.293226314259087,0.0371698428680105,"RNA only","RNA only (n = 966)",66.818682,50.3721551666667,18.228142,18.3097475,1.82489790491821,1.70219053249297
"89","Atp6v1e1","Q6PCU2",-0.0747152805328373,0.679756201805143,14.79913,14.87541,14.17008,14.61252,14.61488,14.26026,14.26693,14.57902,14.47845,0.373030754406456,0.0124165930373668,"RNA only","RNA only (n = 966)",278.262646666667,304.119359333333,14.484202,14.5589175,2.44445491156105,2.48304406691832
"90","Atxn10","Q9ER24",-0.19475688934326,0.18392076023256,17.11858,17.21561,17.12818,17.31363,17.51653,17.25857,17.47255,17.59448,17.70509,0.299760517836593,0.022193027931607,"RNA only","RNA only (n = 966)",303.9590975,339.069496333333,17.282688,17.477445,2.48281514635485,2.5302887211553
