UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	40
0	0
497	0
2	0
0	0
0	0
3	20247
3	159
0	226
8	229
0	333
260	308
84	308
0	0
0	2
0	2
72	73
0	74
0	57
358	269
0	256
0	0
5	2
5	2
2245	0
0	0
0	2
0	2
92	1120
1	1120
0	326
0	324
0	321
0	0
0	0
0	0
0	0
1	887
2	994
0	965
0	876
0	0
74	1097
0	1029
0	999
285	0
1	0
6	6551
0	2884
6	6474
0	2722
7	0
0	240
1	240
137	0
5498	0
997	194
0	194
0	0
0	0
0	0
0	9
0	9
0	0
0	0
303	0
736	0
0	0
0	0
375	0
0	265
3	0
0	0
1	0
0	0
0	0
0	0
15	512
22	512
0	550
0	471
1	449
0	379
0	0
1936	14
0	0
284	0
2	10
0	1
129	2847
0	2847
0	0
0	0
1665	0
0	0
0	0
3	0
9	2007
0	1861
0	529
25	9339
2	9339
0	9339
5	270
2	270
34	348
0	348
0	0
0	4
1704	62
391	0
0	0
0	0
0	0
2	0
0	0
45	1796
248	1796
0	0
43	691
3	679
0	689
0	0
0	0
0	0
232	0
119	867
2	995
125	995
0	0
0	0
4	1761
0	2272
1	2229
0	430
7	2216
277	4
0	144
9	180
5	180
0	141
0	141
0	0
0	0
43	227
33	227
0	0
1	0
0	984
1	1290
0	0
0	0
1	8
0	7
0	0
0	0
0	0
1738	78
0	78
0	21
0	5
0	5
0	0
0	0
20	352
7	362
8	324
1	0
1	4
1867	0
0	0
0	0
805	2447
30	1923
8	2087
0	71
1	71
0	0
0	0
0	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	449
22	449
0	0
733	726
165	0
0	0
0	0
0	0
0	0
45	0
0	1
0	1
0	2
0	2
0	0
96	1083
0	1364
2	1364
0	0
0	0
0	0
0	0
0	0
0	0
116	0
136	1
0	0
0	0
2	27
4	27
0	27
0	0
12	208
4	208
0	0
0	0
0	0
41	624
2	624
0	0
0	0
298	0
0	0
0	0
0	0
0	0
0	0
1	1369
6	1338
47	499
0	0
3508	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	59
4	57
2	42
0	0
0	0
0	0
85	0
0	0
0	5
0	5
5	31
0	31
0	0
583	2787
0	2787
0	0
1	87
2	89
141	81
9	0
0	0
0	0
22	726
9	736
1	619
0	0
15	504
0	490
0	504
2	487
2	452
13	452
