UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	33
0	0
659	0
31	0
0	0
0	0
9	25152
2	175
1	203
11	208
0	173
202	282
99	282
0	0
0	0
0	0
99	141
0	145
0	116
389	256
0	248
0	6
0	20
15	20
2699	0
0	0
0	0
0	0
61	562
0	562
0	566
0	566
0	552
0	0
0	0
0	0
0	0
1	1032
1	1143
0	1102
2	1017
0	0
71	1210
0	1117
2	1090
339	0
0	0
4	3969
0	1823
3	3905
0	1674
0	0
0	178
0	178
172	0
5870	2
3097	387
0	387
0	0
0	1
0	0
0	28
0	28
0	0
0	0
755	0
917	1
0	0
0	0
351	0
0	283
0	0
0	0
0	0
0	0
0	0
0	0
0	109
5	109
2	661
1	591
0	502
0	425
0	0
1173	21
0	0
218	0
0	15
0	4
149	3078
0	3078
0	3
0	3
2011	1
0	0
0	0
1	0
22	2582
0	2361
0	793
58	10186
0	10186
0	10184
11	457
1	457
55	341
0	341
0	0
0	3
1603	40
558	0
0	0
0	0
0	0
0	0
1	0
22	957
126	957
0	0
71	985
1	965
0	975
0	0
0	0
0	0
131	0
81	676
2	795
70	796
0	0
0	0
12	1399
0	1873
0	1835
0	327
1	3116
198	0
0	260
14	322
3	322
1	250
0	250
0	0
0	0
35	254
42	254
0	0
0	0
0	1918
3	2463
0	0
0	0
4	23
0	20
0	0
0	0
0	0
1400	63
0	63
0	2
2	31
0	31
0	0
0	0
11	209
1	207
2	190
0	0
2	0
3120	0
0	0
0	0
720	2272
28	1799
3	1924
0	103
0	103
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	388
19	388
0	0
972	837
174	0
0	0
0	0
0	0
0	0
58	0
0	0
0	0
0	6
0	6
0	0
84	561
0	778
5	777
0	0
1	6
0	6
0	0
0	0
0	0
336	0
244	3
0	0
0	0
1	22
0	22
0	22
0	0
15	436
12	436
0	0
0	0
0	0
7	561
0	561
0	0
0	0
205	0
0	0
0	0
0	0
0	0
0	0
2	969
1	947
43	351
0	0
3016	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	193
10	187
0	119
0	0
0	0
0	0
161	0
0	0
1	10
2	10
0	23
0	23
0	0
880	4087
3	4087
0	0
2	64
2	66
64	65
0	0
1	0
0	0
27	690
5	702
1	578
1	0
17	404
0	382
0	404
2	386
13	643
15	643
15	603
