UniqueCount	AmbigCount
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
1	0
0	0
1	36
0	0
695	0
23	0
0	0
0	0
5	23917
4	251
0	312
11	314
0	203
249	265
82	264
0	0
0	1
0	1
103	123
0	130
1	102
299	200
0	189
0	0
2	5
5	5
2817	0
0	0
0	0
0	0
39	428
0	428
1	487
1	487
0	484
0	0
0	0
0	0
0	0
0	994
0	1164
2	1131
0	1063
0	0
80	1083
0	994
2	992
240	0
7	0
0	3449
0	1585
6	3380
0	1462
0	0
0	165
5	165
187	0
5300	1
3140	385
0	384
0	0
0	1
0	0
1	10
0	10
0	0
0	0
771	0
1125	0
0	0
0	0
243	0
1	327
2	0
0	0
1	0
0	0
0	0
0	0
6	120
4	120
2	737
4	666
0	575
0	479
0	0
1005	4
0	0
326	0
0	7
0	3
146	2811
0	2811
1	0
0	0
1897	0
0	0
0	0
2	0
17	2910
0	2669
2	888
65	9519
8	9519
0	9517
12	568
13	568
68	509
1	509
0	0
0	7
1330	44
439	0
0	2
0	2
0	2
0	0
0	0
25	746
135	746
0	0
98	1038
2	1019
0	1036
0	0
0	0
0	0
79	0
86	629
0	744
64	744
0	0
0	0
4	1266
0	1794
0	1746
0	317
9	3005
299	1
0	251
8	298
5	298
0	248
0	248
0	0
0	0
42	235
43	235
0	0
0	0
0	1908
8	2452
0	0
0	0
1	11
0	8
0	0
0	0
0	0
1746	71
0	71
0	0
1	25
0	25
0	0
0	0
12	267
0	276
2	238
0	0
3	1
3126	0
0	0
0	0
879	2035
17	1614
2	1775
0	58
0	58
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	328
20	328
0	0
970	915
168	0
0	0
0	0
0	2
0	2
70	0
0	0
0	0
0	5
0	5
0	0
73	485
0	704
2	703
0	0
0	17
0	17
0	0
0	0
0	1
241	0
247	1
0	0
0	0
1	18
0	18
0	18
0	0
12	570
15	570
0	0
0	0
0	0
10	505
5	505
0	0
0	0
238	0
0	0
0	0
0	0
0	0
0	0
1	1069
2	1039
41	369
0	0
2523	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	185
12	182
3	124
0	0
0	0
0	0
116	0
0	0
0	10
0	10
0	31
0	31
0	0
1005	4376
2	4376
0	0
1	59
1	59
73	57
8	0
2	0
0	0
23	712
2	726
0	589
0	0
23	336
0	319
0	336
2	320
8	435
17	436
11	639
13	639
0	230
0	204
0	130
0	0
12	540
22	571
4	444
0	0
3	688
2	762
0	672
43	514
0	514
0	0
5	1157
0	1160
0	1115
1	1161
0	0
0	0
186	0
1347	0
7	139
0	139
0	0
12	82
5	537
0	536
5	435
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1020	1543
0	15
12	14
1	17
0	17
8	0
0	3
0	3
0	3
0	1
0	8
0	8
3	206
4	8
212	206
19	0
0	0
0	0
83	411
18	411
8	289
1	315
5	306
0	259
0	73
1	64
0	50
22	68
0	0
0	0
0	0
105	342
0	11
0	0
0	0
0	11
0	11
34	404
7	404
86	736
0	994
0	993
0	58
0	122
1	122
0	0
0	0
0	124
0	119
1	57
0	65
0	63
0	10
0	0
0	0
0	0
0	0
0	0
873	2235
0	2701
30	2235
0	2409
1	0
0	0
0	52
0	49
0	56
0	20
0	20
0	0
0	6
0	6
0	6
0	1
0	1
0	1
0	1
2	15
0	15
0	8
6	0
0	0
0	5
0	5
0	4
0	1
78	0
0	0
0	0
9	7992
96	9088
24	9171
0	8239
0	2636
1963	0
0	0
0	8
0	8
0	8
0	5
10	11670
87	11342
1	7454
0	0
0	0
0	0
0	0
0	0
22	2498
7	1083
8	2454
0	0
0	0
0	0
1	450
0	4
0	4
1	2335
26	2002
1	2090
9	2193
5	2169
0	0
0	0
0	0
0	0
8	0
0	0
63	2578
0	2545
0	2506
0	2493
4	688
36	688
0	0
0	0
0	0
0	0
0	0
27	1404
52	1276
3	848
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	119
0	119
0	117
0	0
0	1
91	2323
0	176
0	172
75	2336
3	2012
18	311
0	292
1	289
0	284
553	0
0	0
0	0
0	0
7264	26
1	0
0	0
0	0
152	351
1	351
287	0
607	780
15	780
0	0
0	0
0	0
82	1121
1	1121
0	25
0	0
6	337
5	337
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	443
0	515
3	472
0	8
0	8
0	8
0	8
0	0
1	0
5	0
2	557
0	211
6	192
345	589
0	2
7	0
0	0
0	0
41	325
1	325
0	6
1	6
0	0
81	2
33	773
0	773
0	0
0	0
0	0
137	569
8	551
1	93
0	0
777	1429
127	2371
0	2371
0	0
0	0
0	0
0	0
0	0
0	0
0	0
113	1826
0	1607
787	1860
159	0
84	0
0	0
0	0
0	0
0	0
45555	2100
213	893
217135	1679
0	1694
2	1550
1	1645
0	1710
7	1623
354	0
0	3536
0	3536
3	0
1485	0
0	0
0	2
0	2
15	250
15	27
0	0
344	0
0	0
318	29153
37	1089
0	1089
8	1017
0	1
0	1
0	1
9	233
2	233
1	228
1	225
0	228
0	243
49	444
0	444
0	0
0	0
231	0
1	305
6	278
7	276
0	0
0	2153
35	2153
25	6804
231	8988
839	8332
0	319
0	0
773	864
0	0
0	0
0	0
1	0
0	0
0	17
0	17
0	17
0	0
61	0
0	0
0	0
0	0
0	0
0	0
0	0
10	11
0	11
2	11
0	520
11	1956
393	1958
0	532
34	248
51	2093
0	2093
64	183
0	183
0	183
0	182
0	1293
1	1235
0	685
0	747
0	0
0	0
1	1
149	528
14	517
0	0
0	0
35	348
0	348
152	32
1	5
18	324
14	64
0	0
0	0
74	1994
1	1988
619	0
1	1093
1	27
0	27
0	27
0	0
3	4
0	0
0	0
0	0
0	0
18	4554
0	4527
16	4488
20	4255
0	3717
12	3927
2	0
0	10
0	10
3	1015
41	1015
0	904
130	1095
0	1095
0	0
1	107
0	77
0	102
0	81
0	0
0	0
0	0
31	0
1	32
0	32
0	32
0	29
1	60
0	48
0	188
0	161
4	185
0	181
0	169
6	49
117	64
0	65
64	327
0	327
0	0
1	89
1	89
13719	1
34	106
424	107
1	85
249	30827
111	30827
0	707
1	678
3	704
0	5
40	1066
0	1066
0	0
0	14
0	14
0	2
31	1
8	29
0	0
90	250
0	250
6	0
0	2199
2	2230
3	2303
5	2048
151	1
1	262
0	284
0	282
2	279
0	221
0	249
3	168
0	159
0	152
0	0
0	0
0	0
0	0
0	0
0	0
10	41
2	41
0	40
0	0
0	8
0	8
3	8
0	8
0	8
5	190
0	190
1	398
94	1271
507	1252
35	0
0	0
0	0
23	145
1	145
4	70
0	68
0	68
1	2
0	2
3	142
0	139
0	0
0	0
0	0
0	339
1	1401
354	389
0	389
4927	0
0	0
0	0
0	0
0	0
0	442
2	436
0	62
2	429
48	37
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
68	3587
0	3587
0	0
0	0
0	0
34	25
300	950
0	941
1564	0
0	0
0	0
0	0
0	0
0	0
0	0
5100	71
0	0
0	405
1	1283
12	1283
1	1278
2	1506
0	1506
0	1502
0	10
30	2
0	0
76	2380
0	2380
0	0
226	0
828	6
56	1
0	0
0	0
0	0
0	0
0	0
0	0
362	6881
0	129
0	129
12	34
1	14
0	0
0	10
3	1
0	21
3054	0
0	12
0	12
22	1521
132	1387
0	0
8	233
40	496
87	422
4	422
0	29
19	368
0	0
0	0
0	0
3	0
10	24
0	75
0	9
2	71
481	0
0	0
0	0
1343	12318
36	0
0	0
0	1
0	1
9	228
0	221
1	194
0	170
0	0
1613	0
0	0
0	507
0	463
0	501
0	459
1	504
0	360
624	3
0	0
61	0
0	0
277	0
5	345
337	346
12	342
29	514
56	488
0	432
80	223
1	223
0	0
0	0
0	0
15	179
0	179
81	1288
59	1138
0	1130
0	1288
0	1251
0	1065
0	1250
0	0
352	2276
2	2389
68	2065
0	0
25	0
40	268
9	624
0	636
5	577
0	1560
0	0
139	4189
0	4189
0	0
0	0
8	20
0	20
3	0
0	0
2	58
0	57
3	58
721	8112
46	8112
12	7
4	212
8	4
0	4
0	16
2	323
0	852
1	833
0	0
0	175
1	166
0	136
0	56
0	7
440	686
0	686
215	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
660	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	2
0	2
4	503
0	497
19	0
277	2
0	0
0	0
2	439
0	0
0	0
19	351
0	354
0	301
8	21
0	21
1	21
0	19
0	19
4	12
0	668
0	760
0	467
447	0
471	512
17	460
2	395
0	0
0	0
0	0
0	1751
1	763
7	763
16	751
0	697
0	0
0	0
0	0
0	0
1	95
0	3
2	93
0	15
0	0
0	0
21	544
30	544
0	0
0	0
108	921
8	921
0	986
7	819
1	775
6	661
11	268
0	0
0	0
0	0
0	0
13	0
0	0
0	1
0	0
0	0
0	0
0	0
6	3521
82	3521
0	3
27	3
0	1
0	74
0	74
17	74
20	74
0	74
0	53
0	74
21	67
10	46
0	25
0	507
0	498
1	10
0	0
0	0
0	0
0	3
17	0
20	477
0	0
0	0
1920	0
0	0
0	0
3498	0
0	196
0	196
0	194
0	56
0	0
992	0
329	0
8	1317
290	637
26	637
0	0
3	1139
9	1110
6	1028
11	1135
0	0
28	237
1	237
377	0
0	0
0	0
0	866
5	866
2	0
21	3
4	421
22	349
0	0
1257	0
644	0
6	0
9	0
14	0
0	0
0	2
17	10
167	10
0	8
0	8
142	1
0	0
2	18
0	18
0	0
3	39
22	39
0	91
0	91
12	102
0	103
2	109
0	103
0	84
2	265
0	265
0	0
33	4
0	4
9	118
26	118
27	953
1	967
7	967
0	0
327	0
0	0
0	0
0	0
0	0
0	110
666	2
0	0
0	90
0	64
0	88
0	83
10	171
0	0
0	0
2	247
0	0
0	0
14	470
0	470
6392	0
17	760
0	0
0	0
0	0
0	0
0	0
2312	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	1194
4	257
432	772
0	1089
79	312
22	312
9	63
17	91
45	88
1	25
0	33
2	33
0	0
0	0
0	0
59	1116
5	998
0	878
0	0
0	0
293	0
8	603
13	603
0	375
77	2331
3	2604
6	2409
1326	492
0	0
0	0
133	320
2	320
513	0
7	95
0	95
0	36
4	656
0	656
0	0
0	0
631	4537
1150	4537
0	0
395	0
66	0
6	10
274	1561
130	1561
0	0
0	0
0	0
0	2709
0	2716
3	2707
1	2698
0	2717
0	2651
480	0
0	0
0	0
0	0
0	0
0	0
0	198
15	208
0	202
1	212
1	68
5	0
122	0
0	0
0	0
0	2
0	0
21	0
0	0
0	60
3	0
0	0
46	1625
0	1610
5	1610
0	0
91	0
0	0
0	0
12	410
0	410
0	0
0	0
0	0
0	0
108	0
25	3458
775	4396
3	4395
64	286
13	286
0	247
0	200
0	99
2	830
5	833
0	746
0	732
183	7477
110	7477
4	692
0	743
2	655
1	660
3	610
0	4
0	0
63	1681
7	1479
59	2044
0	1275
0	0
0	0
1	0
0	0
218	0
2	940
0	944
1	923
730	1142
3	1142
0	969
0	0
0	0
193	2187
0	2280
0	1501
1	1005
0	1099
0	249
1	231
0	239
0	66
0	60
0	8
0	8
164	842
35	910
18	859
48	0
0	0
0	0
2089	133
0	0
0	0
26	283
0	283
0	0
0	0
0	0
0	0
0	0
0	0
10	465
0	1384
2	1340
2	1340
26	967
23	965
0	955
2436	1
182	296
2	296
0	0
1889	0
0	0
38	343
0	216
2	129
0	0
0	13
0	4
64	372
517	370
0	335
137	324
1	335
1	2
0	2
0	0
0	1
0	1
0	0
0	0
0	0
111	0
0	0
0	0
0	0
120	769
1	769
0	0
0	1265
0	1265
0	1265
42	1265
0	1230
2	1105
6	1145
108	0
1	100
1	107
0	107
1	100
0	100
1	85
26	530
126	530
71	427
107	427
0	138
6	138
9	4631
85	4632
6	4538
0	0
1460	2950
136	2950
7	1353
18	1353
0	0
122	24
609	1568
187	1568
1	139
0	0
0	0
0	0
0	0
0	0
0	0
7	403
2	405
3	393
295	654
0	0
17	0
8	6910
17	5525
8	5292
0	0
0	0
0	0
0	19
0	1
0	0
4897	0
21	16
1	16
1124	4189
144	4049
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
3	2253
5	2422
0	3302
0	3298
11	3510
4	0
0	0
0	0
0	0
0	0
0	0
0	11
0	951
1	884
0	825
0	904
330	0
20	382
32	372
0	131
0	10
0	5
0	10
1716	0
0	0
0	0
0	0
0	0
137	1075
0	1075
1	17
0	20
0	20
0	0
9	0
0	0
0	40
0	40
2	40
0	23
0	23
0	23
1	23
0	12
78	5
23	0
0	965
0	0
0	0
10	578
5	590
6	586
2	425
0	272
5	272
5	262
0	100
1	100
0	171
0	0
1	614
0	688
0	511
29	522
0	214
1044	0
7190	0
332	356
0	0
20	515
0	515
0	515
0	515
0	515
1	6
0	6
16	17
0	17
0	0
1	2042
0	0
0	0
622	206
0	2
0	2
0	2
3	1244
2	1263
0	1124
0	1140
0	1078
0	0
30	281
17	276
0	2
0	5
0	5
4430	0
0	0
72	0
122	1694
0	1636
0	1638
9	1640
0	1638
0	1651
0	1654
0	1689
0	1698
0	1473
0	399
0	399
0	399
0	398
0	356
0	337
0	5316
3	5008
125	4944
0	50
0	50
0	0
0	0
0	0
0	404
0	377
1	315
0	357
0	0
81	180
0	0
0	0
2	250
0	250
98	483
16	483
0	0
0	0
0	0
0	0
169	3886
0	3886
528	3143
2	3143
0	0
0	88
7	0
259	21
1	0
0	10
0	0
49	0
66	16
1	15
3	15
0	0
2	377
2	355
1	366
0	353
52	735
277	1377
47	1588
0	0
0	0
0	0
0	96
0	96
0	96
2	69
0	0
23	348
0	348
0	7
0	7
0	8
73	964
0	964
0	0
0	0
0	0
300	0
231	1
0	0
0	0
480	12704
23	38
23	21
1873	2
0	4152
15	3524
0	4095
50	444
223	444
0	0
0	0
0	0
250	0
0	119
5597	0
80	0
30	514
3	514
6	0
0	979
1	881
0	926
0	387
0	736
0	246
0	627
0	594
0	585
0	91
169	0
46	2301
97	2094
0	1889
0	0
0	0
1	18
0	17
0	8
39	1392
0	1392
0	1
0	1
0	0
0	5
8	0
18	0
30	359
4	331
0	359
3	359
187	2205
0	2205
1	373
1	15
0	419
15	577
3	498
0	0
0	0
0	0
12	394
0	409
0	279
0	383
0	367
490	1146
4	1146
0	0
0	0
23	201
74	213
21	6814
857	6814
0	0
3117	0
1353	1774
0	1736
0	8
1	8
131	1
0	0
0	0
341	829
0	829
0	0
24	0
0	0
0	0
122	0
0	10
0	8
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
4	0
0	720
0	714
0	744
0	0
0	0
0	0
0	0
119	570
4	570
0	0
3	0
0	1
0	1
2472	0
0	0
0	0
0	0
268	140328
0	148790
86	160179
3253	151781
3	159786
0	37
1	33
0	15
27	337
1	338
0	337
0	0
265	0
186	33
3	0
0	424
0	0
1	0
255	0
0	0
0	0
0	0
0	0
0	0
0	304
23	257
139	308
0	0
0	0
0	0
0	0
152	0
0	0
0	0
0	0
526	0
0	0
0	895
19	895
0	0
1	77
0	71
0	70
0	49
0	889
3	144
0	144
7	887
0	0
1319	0
9	84
0	84
0	0
0	0
430	0
0	1370
0	1370
0	1390
0	1374
0	1394
0	1456
0	1343
0	942
4	968
1	1205
0	1139
0	652
0	450
428	192
0	491
0	498
0	465
0	457
0	445
0	457
0	0
0	0
0	0
0	0
76	2131
0	4
0	4
4	0
0	0
18	294
43	293
0	0
0	0
0	0
3	50
0	83
0	87
0	85
3	53
0	90
0	0
0	0
0	0
176	0
41	421
2	459
0	409
1	369
13	13248
0	0
88	188
0	188
59	1067
41	1067
0	1067
0	0
0	0
5	2297
2	2151
2	2219
81	597
7	597
0	19
0	18
0	13
1	13
0	12
1	13
0	12
11	576
1	443
0	558
