UniqueCount	AmbigCount
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
2	30
0	0
590	0
40	0
0	0
0	0
8	25321
3	211
1	274
9	276
0	200
242	276
69	276
0	0
0	1
0	1
61	78
0	85
0	69
257	148
1	146
0	0
0	6
0	6
2769	0
0	0
0	1
0	1
72	613
1	613
1	375
0	375
0	373
0	0
0	0
0	0
0	0
2	937
0	1028
1	990
0	931
0	0
49	1108
0	1036
0	976
221	0
0	0
7	3328
0	1660
9	3252
0	1514
0	0
0	133
4	133
113	0
5032	0
2320	325
0	325
0	0
0	1
0	0
0	6
0	6
0	0
0	0
736	0
798	0
0	0
0	0
170	0
0	342
6	0
0	0
0	0
0	0
0	0
0	0
3	73
4	73
3	595
2	521
0	501
0	428
0	0
1031	6
0	0
324	0
0	10
0	0
135	2460
1	2460
2	1
0	1
1838	0
0	1
0	1
1	1
9	2081
0	1923
2	654
50	5579
0	5579
0	5579
14	391
3	391
55	400
0	400
0	0
0	2
1262	47
384	0
0	0
0	0
0	0
2	0
0	0
18	605
165	605
0	0
64	885
2	872
4	884
0	0
0	0
0	0
126	0
62	685
0	802
75	802
0	0
0	0
1	991
0	1413
0	1379
0	258
1	2696
136	0
0	185
6	240
2	240
0	185
0	185
0	0
0	0
48	310
38	310
0	0
2	0
0	1677
7	2174
0	0
0	0
13	63
0	53
0	0
0	0
0	0
1258	73
0	73
0	3
5	27
0	27
0	0
0	0
13	280
7	269
3	237
0	0
1	0
2791	0
0	0
0	0
786	2206
19	1709
4	1911
0	51
0	51
0	0
0	0
1	28
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	297
16	297
0	0
1004	1001
181	0
0	0
0	0
1	2
0	2
62	1
0	0
0	0
0	16
0	16
0	0
65	372
2	568
0	568
0	0
0	7
0	7
0	0
0	0
0	1
182	0
240	0
0	0
0	0
1	12
0	12
0	12
0	0
18	450
11	450
0	0
0	0
0	0
6	652
2	652
0	0
0	0
230	0
0	0
0	0
0	0
0	0
0	0
1	1017
1	994
29	325
0	0
2609	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	137
17	136
0	87
0	0
0	0
0	0
134	0
0	0
0	37
0	37
0	49
0	49
0	0
831	3929
1	3929
0	0
1	69
1	72
119	71
0	0
12	0
0	0
28	926
4	941
0	791
0	0
20	321
3	308
0	321
0	310
12	468
26	468
15	390
9	390
1	164
0	153
0	102
0	0
8	437
22	467
3	355
0	0
0	555
0	607
1	546
49	404
0	404
0	0
5	997
0	1016
2	959
1	1011
0	0
0	0
211	0
1359	0
18	275
0	275
0	0
19	99
19	595
1	592
3	514
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1223	1795
0	50
14	50
4	66
0	66
17	7
0	0
0	0
0	0
0	0
6	11
0	11
2	221
0	12
184	220
8	0
0	0
0	0
74	369
9	369
5	263
1	273
0	257
2	235
0	50
1	36
0	26
19	50
0	0
0	0
0	0
76	328
0	1
0	0
0	0
0	1
0	1
28	407
9	407
79	530
0	730
0	728
0	60
0	106
1	106
0	0
0	0
0	76
0	73
0	61
0	65
0	62
0	16
0	0
0	0
0	0
0	0
0	0
781	1963
0	2298
36	1935
0	2037
0	0
0	0
0	34
0	31
0	34
0	9
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	6
1	18
7	0
0	0
0	3
0	3
0	3
0	0
50	0
0	0
0	0
12	7605
98	8785
13	8626
0	7615
0	2913
1204	0
0	0
0	17
0	17
0	17
0	5
5	10945
76	10634
1	7014
0	0
0	0
0	0
0	0
1	0
12	1434
3	632
19	1399
0	0
0	0
0	0
3	443
0	0
0	0
0	2302
33	2017
1	2041
0	2167
7	2134
0	0
0	0
0	0
0	0
4	0
0	0
92	2613
0	2573
0	2518
0	2537
7	407
8	407
0	0
0	0
0	0
0	0
0	0
24	1053
27	992
6	656
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	145
0	145
0	137
0	0
0	1
81	2243
0	156
0	147
70	2263
6	1981
11	311
2	284
0	280
0	282
386	0
0	0
0	0
0	0
6666	14
0	0
0	0
0	0
177	271
0	271
328	0
514	736
18	736
1	1
0	1
0	0
58	1193
0	1193
1	17
0	0
4	262
2	262
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	475
0	565
2	513
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	363
1	176
5	150
258	391
0	2
13	0
0	0
0	0
29	276
0	276
1	8
2	8
0	0
72	0
36	931
0	931
0	0
0	2
0	0
153	702
3	686
0	131
1	0
665	1243
145	2202
1	2202
0	0
4	0
0	0
0	0
0	0
0	0
0	0
102	1349
0	1194
530	1392
212	0
65	0
0	0
0	0
0	0
0	0
39051	1794
247	971
184088	1413
0	1462
1	1324
2	1422
0	1468
4	1384
274	0
0	3525
0	3525
4	0
1298	1
0	0
0	0
0	0
27	188
19	42
0	0
249	0
0	0
367	35603
28	1076
0	1076
11	989
0	0
0	0
0	0
2	180
0	180
4	176
3	185
0	172
0	184
65	504
4	504
0	0
0	0
199	0
3	218
6	183
17	179
0	0
0	2239
45	2239
13	6011
264	7897
696	7361
0	302
0	0
934	976
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	16
0	0
48	0
0	1
0	1
0	0
0	0
0	0
0	0
3	16
0	16
6	16
0	615
4	2097
404	2098
1	617
26	188
82	2313
0	2313
43	148
0	148
0	148
0	148
0	1069
1	1019
0	645
0	684
0	0
0	0
0	2
163	546
15	539
0	0
0	0
19	320
0	320
57	12
5	3
8	237
2	57
0	0
0	0
81	1774
0	1772
599	0
2	1182
0	12
0	12
0	12
0	0
0	7
0	0
0	0
0	0
0	0
21	3753
0	3719
12	3677
25	3458
0	3102
1	3168
3	0
0	16
3	16
4	845
36	845
0	765
108	1063
0	1063
0	0
0	44
0	29
0	44
0	26
0	0
0	0
0	0
8	0
1	43
0	43
2	42
0	39
0	49
0	38
0	117
0	107
0	109
0	105
0	99
5	50
174	64
0	65
27	226
3	226
0	0
0	65
0	65
10075	1
17	132
489	132
2	104
147	22370
99	22370
0	543
0	512
0	538
0	16
27	633
0	633
0	0
0	13
0	13
0	4
36	2
11	9
0	0
120	249
0	249
3	0
3	1988
0	2024
1	2075
3	1853
87	2
0	316
0	350
0	349
0	346
5	268
0	307
3	153
0	149
0	150
4	0
2	11
0	11
0	0
0	0
0	0
6	52
0	52
0	52
0	0
0	7
0	9
0	9
0	9
0	8
2	142
0	142
0	332
108	1018
419	1001
26	0
0	0
0	0
32	119
0	119
3	26
0	23
0	23
8	11
0	11
8	135
0	134
0	0
0	0
0	0
0	179
2	1201
284	395
0	395
3982	1
0	0
0	0
0	0
0	0
0	507
3	515
0	76
0	502
53	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
30	1996
0	1996
0	0
0	0
0	0
35	18
306	904
1	893
1472	0
0	0
0	0
0	0
0	0
0	0
0	0
3461	50
0	0
0	255
0	1122
9	1122
0	1117
1	1544
0	1545
0	1541
0	4
25	0
0	0
67	1946
0	1946
0	0
143	0
948	10
33	0
0	0
0	0
0	0
0	0
0	0
0	0
264	5327
1	97
3	97
10	36
0	2
0	0
0	4
3	0
0	25
2273	0
0	14
2	14
13	1684
95	1543
0	0
11	229
41	413
74	337
0	337
0	23
13	216
0	0
0	0
0	0
19	0
6	13
1	37
0	4
1	36
342	0
0	0
4	0
926	9535
67	0
0	0
0	0
0	0
6	182
0	174
0	168
0	171
0	0
1599	0
0	0
0	575
0	532
0	568
0	524
0	572
0	435
443	2
0	0
27	0
0	0
367	0
2	330
356	330
5	330
23	440
51	414
0	359
52	200
1	200
0	0
0	0
0	0
17	131
0	131
53	1017
52	891
0	885
0	1017
0	976
0	826
0	976
0	0
313	2292
3	2392
80	2110
0	0
10	1
30	236
5	433
0	440
7	406
0	1645
0	0
89	3408
0	3408
0	0
0	0
2	16
0	16
0	0
0	0
3	44
0	44
6	44
547	5797
31	5797
6	3
7	104
7	0
0	0
0	11
4	245
0	605
0	579
0	0
0	185
0	172
0	156
0	38
0	3
419	743
0	743
138	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
706	0
0	0
0	0
0	0
0	0
0	0
2	0
3	8
0	8
0	8
0	408
0	404
4	0
211	0
0	0
0	0
0	403
0	0
0	0
15	290
0	297
0	254
8	10
0	10
0	9
0	8
0	8
1	5
0	687
1	818
0	507
466	0
368	357
19	330
1	290
0	0
2	0
0	0
0	1535
0	905
1	906
20	896
0	817
0	0
0	0
0	0
0	0
0	65
0	1
1	67
0	25
0	0
0	0
26	517
37	517
0	0
0	0
121	935
8	935
0	1258
8	645
1	635
12	544
9	212
0	0
0	0
0	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
0	0
7	2298
50	2298
1	2
20	2
0	0
0	54
0	55
5	55
7	55
0	55
0	38
0	55
17	52
13	35
2	31
0	520
0	513
1	8
0	0
6	0
0	0
0	0
43	0
14	319
0	0
0	0
1837	1
0	0
0	0
3323	0
0	160
0	160
0	156
0	39
0	0
732	0
199	0
12	1589
264	585
23	585
0	0
0	934
10	912
1	854
10	944
0	0
21	173
0	173
197	1
0	0
0	0
0	877
6	877
3	0
13	1
4	436
39	370
0	0
1165	0
653	0
3	0
10	0
15	0
7	0
0	1
12	12
148	12
0	6
0	6
131	0
0	0
1	13
0	13
0	0
4	28
29	28
0	37
0	37
20	114
0	119
1	119
0	119
0	106
0	74
0	74
0	0
53	8
0	8
4	134
16	134
25	988
0	998
6	998
3	0
266	1
0	0
0	0
0	0
0	0
1	112
571	0
0	0
0	46
0	38
0	42
0	45
1	192
0	0
0	0
1	248
0	0
0	0
7	367
0	367
5742	0
19	714
0	0
0	0
0	0
0	0
0	0
1452	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	1033
2	219
347	647
0	938
55	343
28	343
15	97
19	113
48	108
0	29
0	17
0	16
0	0
0	0
0	0
32	853
1	747
0	707
0	0
0	0
404	0
5	601
17	601
0	303
78	2327
5	2528
4	2366
1353	507
0	0
0	0
134	320
3	320
316	0
0	85
0	85
0	37
6	452
0	452
0	0
0	0
521	3639
914	3639
0	0
297	0
77	0
2	10
316	1571
114	1572
0	0
0	0
0	0
1	1604
5	1609
0	1604
4	1599
3	1612
0	1580
683	0
0	1
0	1
0	1
0	0
0	1
0	186
8	190
0	189
1	189
2	58
0	0
72	0
0	0
0	0
3	0
0	0
0	0
0	0
0	61
10	0
0	0
42	1568
0	1557
0	1557
0	0
85	0
0	0
0	0
6	359
0	359
0	0
0	0
0	0
0	0
123	0
20	2770
768	4320
2	4319
31	126
17	126
0	109
0	84
0	118
1	748
4	728
0	673
0	660
186	5676
73	5676
9	566
0	605
0	558
0	542
3	504
0	0
0	0
67	1471
1	1260
35	1716
0	1092
0	0
0	0
0	0
0	0
217	0
1	960
0	966
0	947
631	1208
4	1208
0	1020
0	0
0	0
183	1821
0	1891
0	1347
0	957
0	1030
0	163
0	153
0	157
0	50
0	46
0	2
0	2
137	710
21	756
11	672
32	0
0	0
0	0
1829	142
0	0
0	0
32	204
0	204
0	0
0	0
0	0
0	0
0	0
0	0
2	450
0	1246
0	1205
0	1212
18	829
6	828
0	823
2441	0
179	293
1	293
0	0
1458	0
0	0
80	254
1	139
5	118
0	0
0	12
0	1
70	316
470	316
0	192
121	181
4	192
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
107	0
0	0
0	0
0	0
107	706
1	706
0	0
0	1137
0	1137
0	1137
42	1137
0	1108
1	990
5	1029
113	0
0	59
0	64
0	62
1	57
0	57
0	48
26	488
80	488
54	333
110	333
0	23
0	23
2	3679
67	3680
1	3596
0	0
1314	2680
136	2680
16	1221
11	1221
0	0
101	25
674	1678
231	1678
0	103
0	3
1	3
0	0
2	0
0	0
0	0
2	393
0	398
6	379
125	521
0	0
8	0
4	7781
14	6202
8	6021
0	0
0	0
0	0
0	23
0	2
0	0
4424	0
15	3
0	1
885	3221
133	3119
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	2174
8	2342
0	2985
0	2982
11	3140
22	0
0	0
0	0
0	1
0	1
0	1
0	15
0	761
1	715
0	681
0	712
246	1
20	294
11	289
0	83
0	13
0	2
0	13
1252	0
1	0
0	0
0	0
0	0
92	728
3	728
0	12
0	12
0	12
0	0
0	0
0	0
0	38
0	37
0	38
0	35
0	35
0	34
0	34
0	22
92	8
31	0
0	910
0	0
0	0
15	495
22	514
4	512
4	393
0	257
2	257
3	241
0	84
0	84
0	148
0	0
2	697
0	792
0	566
27	583
0	269
1072	0
6404	0
307	378
0	0
16	557
0	557
0	557
0	557
0	557
7	3
0	3
5	26
0	24
0	3
0	2046
0	0
0	0
507	132
0	1
0	1
0	1
9	1186
3	1202
2	1067
0	1080
0	1020
0	0
34	298
10	290
0	2
0	2
0	4
3465	0
0	0
30	0
162	2518
0	2398
0	2405
12	2416
0	2402
0	2432
0	2452
1	2521
1	2539
0	2160
0	344
0	344
0	344
0	344
0	307
1	277
6	4172
0	3864
98	3874
0	50
0	50
0	0
0	0
0	0
0	399
0	364
0	297
0	365
0	0
82	218
0	0
0	0
4	186
0	186
75	376
3	376
0	0
0	0
0	0
0	0
141	3780
1	3780
485	2757
0	2757
0	0
0	63
12	0
205	13
2	0
0	13
0	0
40	0
79	23
0	17
3	18
0	0
2	277
0	264
0	275
0	269
53	663
222	1334
50	1541
0	0
0	0
0	0
0	77
0	77
1	77
0	60
0	0
10	299
0	299
0	4
0	4
0	6
63	825
0	827
0	0
0	0
0	0
277	0
143	1
0	0
0	0
409	9043
9	31
5	20
1407	0
0	3840
13	3226
0	3792
51	368
224	368
0	0
0	0
0	0
200	0
1	129
4469	0
79	0
42	332
1	332
0	0
0	811
0	738
0	764
0	317
0	585
0	182
0	504
0	499
0	471
0	59
151	0
41	1823
80	1690
0	1536
0	0
4	0
0	10
0	10
0	2
33	1340
1	1340
0	16
0	16
0	0
5	3
2	0
19	0
23	416
5	389
0	416
0	415
152	1644
0	1644
0	313
0	4
0	436
22	629
1	537
0	0
0	0
0	0
14	369
0	375
0	271
0	345
0	300
424	901
2	901
0	0
0	0
14	168
85	182
34	6361
840	6361
0	0
2616	0
1136	1516
0	1491
0	20
3	20
148	1
0	0
0	0
324	647
0	647
0	0
24	1
0	0
0	0
131	0
0	10
0	8
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	6
0	6
10	0
0	492
0	494
0	504
0	0
0	0
0	0
0	0
116	578
9	578
0	0
0	1
0	1
0	1
2199	0
0	0
0	0
0	0
197	111295
0	118684
99	127331
2632	121026
5	127072
0	29
0	25
0	21
18	299
5	301
0	299
0	0
296	0
170	30
0	0
0	382
0	0
0	0
237	0
0	0
0	0
1	0
0	0
0	1
3	331
25	275
136	343
0	0
0	0
0	0
0	0
165	0
0	0
0	0
0	0
460	0
1	0
0	757
14	757
0	0
4	102
0	90
0	87
0	63
0	743
0	78
1	79
7	739
0	0
1346	0
7	75
0	75
0	0
0	0
483	0
0	1165
0	1165
0	1184
0	1156
0	1184
1	1241
0	1145
0	800
3	823
0	971
0	929
0	439
0	311
418	215
0	449
0	456
0	434
0	400
1	415
0	427
0	1
0	1
0	1
0	1
90	2399
0	6
0	6
0	0
0	0
7	208
24	208
0	0
0	0
0	0
2	53
0	73
0	73
0	69
0	56
0	74
0	0
0	0
0	0
170	0
87	391
12	434
0	392
2	332
15	16235
0	0
56	181
0	181
44	759
23	759
0	759
0	0
0	0
9	2032
0	1906
